geometry
"POLYGON ((169220.04731268765 441558.69011467765, 169095.04731268765 441775.19646562374, 168845.04731268765 441775.19646562374, 168720.04731268765 441558.69011467765, 168845.04731268765 441342.18376373156, 169095.04731268765 441342.18376373156, 169220.04731268765 441558.69011467765))"
"POLYGON ((169653.06001457988 441558.69011467765, 169528.06001457988 441775.19646562374, 169278.06001457988 441775.19646562374, 169153.06001457988 441558.69011467765, 169278.06001457988 441342.18376373156, 169528.06001457988 441342.18376373156, 169653.06001457988 441558.69011467765))"
"POLYGON ((170086.0727164721 441558.69011467765, 169961.0727164721 441775.19646562374, 169711.0727164721 441775.19646562374, 169586.0727164721 441558.69011467765, 169711.0727164721 441342.18376373156, 169961.0727164721 441342.18376373156, 170086.0727164721 441558.69011467765))"
"POLYGON ((170519.08541836432 441558.69011467765, 170394.08541836432 441775.19646562374, 170144.08541836432 441775.19646562374, 170019.08541836432 441558.69011467765, 170144.08541836432 441342.18376373156, 170394.08541836432 441342.18376373156, 170519.08541836432 441558.69011467765))"
"POLYGON ((170952.09812025653 441558.69011467765, 170827.09812025653 441775.19646562374, 170577.09812025653 441775.19646562374, 170452.09812025653 441558.69011467765, 170577.09812025653 441342.18376373156, 170827.09812025653 441342.18376373156, 170952.09812025653 441558.69011467765))"
"POLYGON ((171385.11082214874 441558.69011467765, 171260.11082214874 441775.19646562374, 171010.11082214874 441775.19646562374, 170885.11082214874 441558.69011467765, 171010.11082214874 441342.18376373156, 171260.11082214874 441342.18376373156, 171385.11082214874 441558.69011467765))"
"POLYGON ((119207.08024413632 441933.69011467765, 119082.08024413632 442150.19646562374, 118832.08024413632 442150.19646562374, 118707.08024413632 441933.69011467765, 118832.08024413632 441717.18376373156, 119082.08024413632 441717.18376373156, 119207.08024413632 441933.69011467765))"
"POLYGON ((119640.09294602854 441933.69011467765, 119515.09294602854 442150.19646562374, 119265.09294602854 442150.19646562374, 119140.09294602854 441933.69011467765, 119265.09294602854 441717.18376373156, 119515.09294602854 441717.18376373156, 119640.09294602854 441933.69011467765))"
"POLYGON ((120073.10564792076 441933.69011467765, 119948.10564792076 442150.19646562374, 119698.10564792076 442150.19646562374, 119573.10564792076 441933.69011467765, 119698.10564792076 441717.18376373156, 119948.10564792076 441717.18376373156, 120073.10564792076 441933.69011467765))"
"POLYGON ((120506.11834981298 441933.69011467765, 120381.11834981298 442150.19646562374, 120131.11834981298 442150.19646562374, 120006.11834981298 441933.69011467765, 120131.11834981298 441717.18376373156, 120381.11834981298 441717.18376373156, 120506.11834981298 441933.69011467765))"
"POLYGON ((120939.1310517052 441933.69011467765, 120814.1310517052 442150.19646562374, 120564.1310517052 442150.19646562374, 120439.1310517052 441933.69011467765, 120564.1310517052 441717.18376373156, 120814.1310517052 441717.18376373156, 120939.1310517052 441933.69011467765))"
"POLYGON ((121372.14375359741 441933.69011467765, 121247.14375359741 442150.19646562374, 120997.14375359741 442150.19646562374, 120872.14375359741 441933.69011467765, 120997.14375359741 441717.18376373156, 121247.14375359741 441717.18376373156, 121372.14375359741 441933.69011467765))"
"POLYGON ((121805.15645548963 441933.69011467765, 121680.15645548963 442150.19646562374, 121430.15645548963 442150.19646562374, 121305.15645548963 441933.69011467765, 121430.15645548963 441717.18376373156, 121680.15645548963 441717.18376373156, 121805.15645548963 441933.69011467765))"
"POLYGON ((122238.16915738185 441933.69011467765, 122113.16915738185 442150.19646562374, 121863.16915738185 442150.19646562374, 121738.16915738185 441933.69011467765, 121863.16915738185 441717.18376373156, 122113.16915738185 441717.18376373156, 122238.16915738185 441933.69011467765))"
"POLYGON ((122671.18185927407 441933.69011467765, 122546.18185927407 442150.19646562374, 122296.18185927407 442150.19646562374, 122171.18185927407 441933.69011467765, 122296.18185927407 441717.18376373156, 122546.18185927407 441717.18376373156, 122671.18185927407 441933.69011467765))"
"POLYGON ((123104.1945611663 441933.69011467765, 122979.1945611663 442150.19646562374, 122729.1945611663 442150.19646562374, 122604.1945611663 441933.69011467765, 122729.1945611663 441717.18376373156, 122979.1945611663 441717.18376373156, 123104.1945611663 441933.69011467765))"
"POLYGON ((123537.20726305852 441933.69011467765, 123412.20726305852 442150.19646562374, 123162.20726305852 442150.19646562374, 123037.20726305852 441933.69011467765, 123162.20726305852 441717.18376373156, 123412.20726305852 441717.18376373156, 123537.20726305852 441933.69011467765))"
"POLYGON ((123970.21996495074 441933.69011467765, 123845.21996495074 442150.19646562374, 123595.21996495074 442150.19646562374, 123470.21996495074 441933.69011467765, 123595.21996495074 441717.18376373156, 123845.21996495074 441717.18376373156, 123970.21996495074 441933.69011467765))"
"POLYGON ((124403.23266684295 441933.69011467765, 124278.23266684295 442150.19646562374, 124028.23266684295 442150.19646562374, 123903.23266684295 441933.69011467765, 124028.23266684295 441717.18376373156, 124278.23266684295 441717.18376373156, 124403.23266684295 441933.69011467765))"
"POLYGON ((124836.24536873517 441933.69011467765, 124711.24536873517 442150.19646562374, 124461.24536873517 442150.19646562374, 124336.24536873517 441933.69011467765, 124461.24536873517 441717.18376373156, 124711.24536873517 441717.18376373156, 124836.24536873517 441933.69011467765))"
"POLYGON ((125269.25807062739 441933.69011467765, 125144.25807062739 442150.19646562374, 124894.25807062739 442150.19646562374, 124769.25807062739 441933.69011467765, 124894.25807062739 441717.18376373156, 125144.25807062739 441717.18376373156, 125269.25807062739 441933.69011467765))"
"POLYGON ((140857.7153387473 441933.69011467765, 140732.7153387473 442150.19646562374, 140482.7153387473 442150.19646562374, 140357.7153387473 441933.69011467765, 140482.7153387473 441717.18376373156, 140732.7153387473 441717.18376373156, 140857.7153387473 441933.69011467765))"
"POLYGON ((141290.72804063951 441933.69011467765, 141165.72804063951 442150.19646562374, 140915.72804063951 442150.19646562374, 140790.72804063951 441933.69011467765, 140915.72804063951 441717.18376373156, 141165.72804063951 441717.18376373156, 141290.72804063951 441933.69011467765))"
"POLYGON ((141723.74074253175 441933.69011467765, 141598.74074253175 442150.19646562374, 141348.74074253175 442150.19646562374, 141223.74074253175 441933.69011467765, 141348.74074253175 441717.18376373156, 141598.74074253175 441717.18376373156, 141723.74074253175 441933.69011467765))"
"POLYGON ((142156.75344442396 441933.69011467765, 142031.75344442396 442150.19646562374, 141781.75344442396 442150.19646562374, 141656.75344442396 441933.69011467765, 141781.75344442396 441717.18376373156, 142031.75344442396 441717.18376373156, 142156.75344442396 441933.69011467765))"
"POLYGON ((142589.76614631616 441933.69011467765, 142464.76614631616 442150.19646562374, 142214.76614631616 442150.19646562374, 142089.76614631616 441933.69011467765, 142214.76614631616 441717.18376373156, 142464.76614631616 441717.18376373156, 142589.76614631616 441933.69011467765))"
"POLYGON ((143022.7788482084 441933.69011467765, 142897.7788482084 442150.19646562374, 142647.7788482084 442150.19646562374, 142522.7788482084 441933.69011467765, 142647.7788482084 441717.18376373156, 142897.7788482084 441717.18376373156, 143022.7788482084 441933.69011467765))"
"POLYGON ((143455.7915501006 441933.69011467765, 143330.7915501006 442150.19646562374, 143080.7915501006 442150.19646562374, 142955.7915501006 441933.69011467765, 143080.7915501006 441717.18376373156, 143330.7915501006 441717.18376373156, 143455.7915501006 441933.69011467765))"
"POLYGON ((148651.94397280723 441933.69011467765, 148526.94397280723 442150.19646562374, 148276.94397280723 442150.19646562374, 148151.94397280723 441933.69011467765, 148276.94397280723 441717.18376373156, 148526.94397280723 441717.18376373156, 148651.94397280723 441933.69011467765))"
"POLYGON ((149084.95667469947 441933.69011467765, 148959.95667469947 442150.19646562374, 148709.95667469947 442150.19646562374, 148584.95667469947 441933.69011467765, 148709.95667469947 441717.18376373156, 148959.95667469947 441717.18376373156, 149084.95667469947 441933.69011467765))"
"POLYGON ((149517.9693765917 441933.69011467765, 149392.9693765917 442150.19646562374, 149142.9693765917 442150.19646562374, 149017.9693765917 441933.69011467765, 149142.9693765917 441717.18376373156, 149392.9693765917 441717.18376373156, 149517.9693765917 441933.69011467765))"
"POLYGON ((149950.9820784839 441933.69011467765, 149825.9820784839 442150.19646562374, 149575.9820784839 442150.19646562374, 149450.9820784839 441933.69011467765, 149575.9820784839 441717.18376373156, 149825.9820784839 441717.18376373156, 149950.9820784839 441933.69011467765))"
"POLYGON ((150383.99478037612 441933.69011467765, 150258.99478037612 442150.19646562374, 150008.99478037612 442150.19646562374, 149883.99478037612 441933.69011467765, 150008.99478037612 441717.18376373156, 150258.99478037612 441717.18376373156, 150383.99478037612 441933.69011467765))"
"POLYGON ((150817.00748226835 441933.69011467765, 150692.00748226835 442150.19646562374, 150442.00748226835 442150.19646562374, 150317.00748226835 441933.69011467765, 150442.00748226835 441717.18376373156, 150692.00748226835 441717.18376373156, 150817.00748226835 441933.69011467765))"
"POLYGON ((151250.02018416056 441933.69011467765, 151125.02018416056 442150.19646562374, 150875.02018416056 442150.19646562374, 150750.02018416056 441933.69011467765, 150875.02018416056 441717.18376373156, 151125.02018416056 441717.18376373156, 151250.02018416056 441933.69011467765))"
"POLYGON ((151683.03288605277 441933.69011467765, 151558.03288605277 442150.19646562374, 151308.03288605277 442150.19646562374, 151183.03288605277 441933.69011467765, 151308.03288605277 441717.18376373156, 151558.03288605277 441717.18376373156, 151683.03288605277 441933.69011467765))"
"POLYGON ((152116.045587945 441933.69011467765, 151991.045587945 442150.19646562374, 151741.045587945 442150.19646562374, 151616.045587945 441933.69011467765, 151741.045587945 441717.18376373156, 151991.045587945 441717.18376373156, 152116.045587945 441933.69011467765))"
"POLYGON ((165972.45204849602 441933.69011467765, 165847.45204849602 442150.19646562374, 165597.45204849602 442150.19646562374, 165472.45204849602 441933.69011467765, 165597.45204849602 441717.18376373156, 165847.45204849602 441717.18376373156, 165972.45204849602 441933.69011467765))"
"POLYGON ((166405.46475038823 441933.69011467765, 166280.46475038823 442150.19646562374, 166030.46475038823 442150.19646562374, 165905.46475038823 441933.69011467765, 166030.46475038823 441717.18376373156, 166280.46475038823 441717.18376373156, 166405.46475038823 441933.69011467765))"
"POLYGON ((166838.47745228047 441933.69011467765, 166713.47745228047 442150.19646562374, 166463.47745228047 442150.19646562374, 166338.47745228047 441933.69011467765, 166463.47745228047 441717.18376373156, 166713.47745228047 441717.18376373156, 166838.47745228047 441933.69011467765))"
"POLYGON ((167271.49015417267 441933.69011467765, 167146.49015417267 442150.19646562374, 166896.49015417267 442150.19646562374, 166771.49015417267 441933.69011467765, 166896.49015417267 441717.18376373156, 167146.49015417267 441717.18376373156, 167271.49015417267 441933.69011467765))"
"POLYGON ((167704.5028560649 441933.69011467765, 167579.5028560649 442150.19646562374, 167329.5028560649 442150.19646562374, 167204.5028560649 441933.69011467765, 167329.5028560649 441717.18376373156, 167579.5028560649 441717.18376373156, 167704.5028560649 441933.69011467765))"
"POLYGON ((168137.51555795711 441933.69011467765, 168012.51555795711 442150.19646562374, 167762.51555795711 442150.19646562374, 167637.51555795711 441933.69011467765, 167762.51555795711 441717.18376373156, 168012.51555795711 441717.18376373156, 168137.51555795711 441933.69011467765))"
"POLYGON ((168570.52825984932 441933.69011467765, 168445.52825984932 442150.19646562374, 168195.52825984932 442150.19646562374, 168070.52825984932 441933.69011467765, 168195.52825984932 441717.18376373156, 168445.52825984932 441717.18376373156, 168570.52825984932 441933.69011467765))"
"POLYGON ((169003.54096174156 441933.69011467765, 168878.54096174156 442150.19646562374, 168628.54096174156 442150.19646562374, 168503.54096174156 441933.69011467765, 168628.54096174156 441717.18376373156, 168878.54096174156 441717.18376373156, 169003.54096174156 441933.69011467765))"
"POLYGON ((169436.55366363376 441933.69011467765, 169311.55366363376 442150.19646562374, 169061.55366363376 442150.19646562374, 168936.55366363376 441933.69011467765, 169061.55366363376 441717.18376373156, 169311.55366363376 441717.18376373156, 169436.55366363376 441933.69011467765))"
"POLYGON ((169869.566365526 441933.69011467765, 169744.566365526 442150.19646562374, 169494.566365526 442150.19646562374, 169369.566365526 441933.69011467765, 169494.566365526 441717.18376373156, 169744.566365526 441717.18376373156, 169869.566365526 441933.69011467765))"
"POLYGON ((170302.5790674182 441933.69011467765, 170177.5790674182 442150.19646562374, 169927.5790674182 442150.19646562374, 169802.5790674182 441933.69011467765, 169927.5790674182 441717.18376373156, 170177.5790674182 441717.18376373156, 170302.5790674182 441933.69011467765))"
"POLYGON ((170735.59176931044 441933.69011467765, 170610.59176931044 442150.19646562374, 170360.59176931044 442150.19646562374, 170235.59176931044 441933.69011467765, 170360.59176931044 441717.18376373156, 170610.59176931044 441717.18376373156, 170735.59176931044 441933.69011467765))"
"POLYGON ((171168.60447120265 441933.69011467765, 171043.60447120265 442150.19646562374, 170793.60447120265 442150.19646562374, 170668.60447120265 441933.69011467765, 170793.60447120265 441717.18376373156, 171043.60447120265 441717.18376373156, 171168.60447120265 441933.69011467765))"
"POLYGON ((118990.57389319022 442308.69011467765, 118865.57389319022 442525.19646562374, 118615.57389319022 442525.19646562374, 118490.57389319022 442308.69011467765, 118615.57389319022 442092.18376373156, 118865.57389319022 442092.18376373156, 118990.57389319022 442308.69011467765))"
"POLYGON ((119423.58659508244 442308.69011467765, 119298.58659508244 442525.19646562374, 119048.58659508244 442525.19646562374, 118923.58659508244 442308.69011467765, 119048.58659508244 442092.18376373156, 119298.58659508244 442092.18376373156, 119423.58659508244 442308.69011467765))"
"POLYGON ((119856.59929697466 442308.69011467765, 119731.59929697466 442525.19646562374, 119481.59929697466 442525.19646562374, 119356.59929697466 442308.69011467765, 119481.59929697466 442092.18376373156, 119731.59929697466 442092.18376373156, 119856.59929697466 442308.69011467765))"
"POLYGON ((120289.61199886688 442308.69011467765, 120164.61199886688 442525.19646562374, 119914.61199886688 442525.19646562374, 119789.61199886688 442308.69011467765, 119914.61199886688 442092.18376373156, 120164.61199886688 442092.18376373156, 120289.61199886688 442308.69011467765))"
"POLYGON ((120722.6247007591 442308.69011467765, 120597.6247007591 442525.19646562374, 120347.6247007591 442525.19646562374, 120222.6247007591 442308.69011467765, 120347.6247007591 442092.18376373156, 120597.6247007591 442092.18376373156, 120722.6247007591 442308.69011467765))"
